feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err,hlevel,model
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'pca.expl_var_PC1.cov_init')",0.0,0.0,0.0,funnel_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'pca.expl_var.cov_init', 'pca.expl_var.cor_init', 'pca.expl_var_PC1.cov_x', 'pca.expl_var_PC1.cor_x', 'pca.expl_var_PC1.cov_init', 'pca.expl_var_PC1.cor_init')",0.0,0.0,0.0,funnel_structure,rf
"(119,)",[0.8148518  0.85394247 0.87469374 0.79527769 0.88025965],0.8438050711365346,"('ela_local.fun_evals.lq',)",0.0429333784315617,0.0334036270077297,0.0167018135038648,global_structure,rf
"(73, 119)",[0.99586052 1.         1.         0.98040472 0.99580494],0.9944140369377412,"('ela_conv.conv_prob', 'ela_local.fun_evals.lq')",0.0093162546262978,0.0072483626030491,0.0036241813015245,global_structure,rf
"(73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(1, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.std_dist_between_opt', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(1, 4, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.std_dist_between_opt', 'hill_climbing.additional_function_eval', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(1, 2, 4, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(1, 2, 4, 5, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 4, 5, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 4, 5, 6, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 4, 5, 6, 9, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_cov', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 4, 5, 6, 9, 18, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_cov', 'ela_meta.lin_simple.coef.max_by_min', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 4, 5, 6, 9, 18, 32, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_cov', 'ela_meta.lin_simple.coef.max_by_min', 'nbc.nn_nb.cor', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 4, 5, 6, 8, 9, 18, 32, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'ela_meta.lin_simple.coef.max_by_min', 'nbc.nn_nb.cor', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 4, 5, 6, 8, 9, 18, 20, 32, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 4, 5, 6, 8, 9, 10, 18, 20, 32, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 18, 20, 32, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 18, 20, 32, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 18, 20, 32, 69, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 18, 20, 32, 69, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 18, 20, 32, 69, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 16, 18, 20, 32, 69, 73, 119, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 16, 18, 20, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 18, 20, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 20, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 32, 69, 73, 119, 140, 143)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_between_opt', 'hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'hill_climbing.std_dist_local_to_global', 'hill_climbing.additional_function_eval', 'gradient.g_avg', 'gradient.g_std', 'gradient.additional_function_eval', 'fitness_distance.fd_correlation', 'fitness_distance.fd_cov', 'fitness_distance.distance_mean', 'fitness_distance.distance_std', 'fitness_distance.fitness_mean', 'fitness_distance.fitness_std', 'ela_meta.lin_simple.adj_r2', 'ela_meta.lin_simple.intercept', 'ela_meta.lin_simple.coef.min', 'ela_meta.lin_simple.coef.max', 'ela_meta.lin_simple.coef.max_by_min', 'ela_meta.lin_w_interact.adj_r2', 'ela_meta.quad_simple.adj_r2', 'ela_meta.quad_w_interact.adj_r2', 'pca.expl_var.cov_x', 'pca.expl_var.cor_x', 'nbc.nn_nb.cor', 'cm_conv.convex.soft', 'ela_conv.conv_prob', 'ela_local.fun_evals.lq', 'lon.n_optima', 'lon.additional_function_eval')",0.0,0.0,0.0,global_structure,rf
"(53,)",[0.81232344 0.8349842  0.81107498 0.84040328 0.78940879],0.8176389373741412,"('ic_eps.max',)",0.0236112882696251,0.0183703844268342,0.0091851922134171,multimodality,rf
"(53, 73)",[0.97500913 0.94416064 0.97586285 1.         1.        ],0.9790065239544404,"('ic_eps.max', 'ela_conv.conv_prob')",0.0264754304078468,0.0205987843146926,0.0102993921573463,multimodality,rf
"(53, 73, 123)",[0.99584884 0.9779601  1.         1.         1.        ],0.9947617877134206,"('ic_eps.max', 'ela_conv.conv_prob', 'ela_local.fun_evals.max')",0.0109934815629822,0.0085533021407011,0.0042766510703505,multimodality,rf
"(21, 53, 73, 123)",[1. 1. 1. 1. 1.],1.0,"('ela_meta.quad_w_interact.adj_r2', 'ic_eps.max', 'ela_conv.conv_prob', 'ela_local.fun_evals.max')",0.0,0.0,0.0,multimodality,rf
"(2, 21, 53, 73, 123)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_local_to_global', 'ela_meta.quad_w_interact.adj_r2', 'ic_eps.max', 'ela_conv.conv_prob', 'ela_local.fun_evals.max')",0.0,0.0,0.0,multimodality,rf
"(2, 6, 21, 53, 73, 123)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.avg_dist_local_to_global', 'gradient.g_std', 'ela_meta.quad_w_interact.adj_r2', 'ic_eps.max', 'ela_conv.conv_prob', 'ela_local.fun_evals.max')",0.0,0.0,0.0,multimodality,rf
"(1, 2, 6, 21, 53, 73, 123)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_std', 'ela_meta.quad_w_interact.adj_r2', 'ic_eps.max', 'ela_conv.conv_prob', 'ela_local.fun_evals.max')",0.0,0.0,0.0,multimodality,rf
"(1, 2, 5, 6, 21, 53, 73, 123)",[1. 1. 1. 1. 1.],1.0,"('hill_climbing.std_dist_between_opt', 'hill_climbing.avg_dist_local_to_global', 'gradient.g_avg', 'gradient.g_std', 'ela_meta.quad_w_interact.adj_r2', 'ic_eps.max', 'ela_conv.conv_prob', 'ela_local.fun_evals.max')",0.0,0.0,0.0,multimodality,rf
